Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_n,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Cabin_d_A,Cabin_d_B,Cabin_d_C,Cabin_d_D,Cabin_d_E,Cabin_d_F,Cabin_d_G,Cabin_d_T,Cabin_s_P,Cabin_s_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
25.0,0.0,0.0,0.0,0.0,0.0,720,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
37.0,0.0,0.0,0.0,0.0,0.0,710,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
32.0,0.0,0.0,0.0,0.0,0.0,900,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
19.0,857.0,0.0,0.0,0.0,0.0,820,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
39.0,106.0,243.0,126.0,7.0,4967.0,158,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
25.0,0.0,4384.0,4285.0,812.0,360.0,158,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
42.0,954.0,0.0,1.0,0.0,0.0,283,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
36.0,735.0,0.0,2.0,0.0,0.0,822,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
43.0,0.0,168.0,3.0,0.0,452.0,284,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
23.0,65.0,94.0,0.0,0.0,445.0,901,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
57.0,0.0,0.0,0.0,0.0,0.0,169,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
54.0,0.0,0.0,0.0,0.0,0.0,170,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
51.0,0.0,16455.0,885.0,0.0,363.0,170,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
32.0,192.0,0.0,441.0,18.0,0.0,902,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
33.0,0.0,0.0,0.0,0.0,0.0,171,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
8.0,0.0,0.0,0.0,0.0,0.0,903,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
44.0,0.0,0.0,0.0,0.0,0.0,903,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
27.0,875.0,0.0,61.0,289.0,0.0,903,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
48.0,383.0,0.0,0.0,393.0,10.0,904,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
13.0,38.0,0.0,0.0,733.0,0.0,714,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
5.0,0.0,0.0,0.0,0.0,0.0,722,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
18.0,754.0,0.0,34.0,0.0,0.0,278,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
23.0,0.0,0.0,206.0,681.0,31.0,905,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
23.0,0.0,153.0,11.0,646.0,0.0,715,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
25.0,141.0,3.0,640.0,0.0,100.0,724,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
32.0,689.0,0.0,610.0,0.0,0.0,285,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0.0,0.0,0.0,0.0,0.0,0.0,830,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
18.0,0.0,0.0,0.0,0.0,0.0,716,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
29.0,0.0,0.0,0.0,0.0,0.0,725,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
55.0,134.0,935.0,0.0,6.0,394.0,831,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
27.0,0.0,0.0,0.0,0.0,0.0,159,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
55.0,0.0,0.0,0.0,0.0,0.0,719,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
75.0,0.0,0.0,0.0,0.0,0.0,906,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
50.0,0.0,817.0,388.0,78.0,693.0,160,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
23.0,27.0,0.0,32.0,725.0,0.0,720,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
37.0,715.0,0.0,54.0,0.0,0.0,721,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False
33.0,0.0,0.0,232.0,0.0,622.0,722,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
45.0,941.0,281.0,36.0,12.0,39.0,833,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
47.0,0.0,0.0,0.0,0.0,0.0,143,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
13.0,0.0,0.0,0.0,0.0,0.0,172,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
29.0,0.0,6338.0,0.0,1366.0,89.0,172,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
19.0,30.0,0.0,42.0,3565.0,7.0,287,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
30.0,0.0,0.0,0.0,0.0,0.0,835,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
39.0,3.0,83.0,0.0,805.0,2983.0,141,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False
31.0,0.0,46.0,0.0,209.0,2908.0,141,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
29.0,0.0,11417.0,12.0,795.0,402.0,162,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
16.0,546.0,90.0,23.0,513.0,0.0,288,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
18.0,0.0,2.0,1513.0,0.0,0.0,836,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
38.0,8.0,0.0,1414.0,10.0,3.0,727,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
50.0,0.0,0.0,0.0,0.0,0.0,728,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
21.0,0.0,0.0,0.0,0.0,0.0,729,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
22.0,0.0,0.0,0.0,0.0,0.0,730,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
20.0,0.0,0.0,0.0,0.0,0.0,725,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
36.0,721.0,0.0,471.0,0.0,0.0,910,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
31.0,0.0,0.0,0.0,0.0,0.0,144,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
39.0,0.0,0.0,0.0,0.0,0.0,144,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
50.0,0.0,4558.0,0.0,1.0,267.0,144,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
40.0,0.0,901.0,0.0,0.0,89.0,291,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
28.0,8.0,0.0,77.0,560.0,0.0,912,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
38.0,2.0,114.0,771.0,3094.0,448.0,175,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
37.0,0.0,3603.0,33.0,7113.0,1.0,175,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
59.0,0.0,0.0,0.0,0.0,0.0,175,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
41.0,35.0,6103.0,0.0,180.0,160.0,175,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
40.0,0.0,0.0,2414.0,0.0,0.0,913,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
43.0,130.0,0.0,870.0,31.0,26.0,142,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
26.0,0.0,0.0,0.0,0.0,0.0,140,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
22.0,0.0,0.0,0.0,0.0,0.0,140,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
28.0,0.0,3627.0,0.0,31.0,3263.0,140,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
28.0,0.0,2560.0,0.0,134.0,307.0,149,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
24.0,698.0,0.0,51.0,2.0,4.0,917,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
18.0,0.0,0.0,0.0,0.0,0.0,838,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
20.0,399.0,77.0,311.0,0.0,16.0,918,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,145,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
21.0,0.0,0.0,0.0,0.0,0.0,728,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
2.0,0.0,0.0,0.0,0.0,0.0,54,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
43.0,31.0,76.0,0.0,1353.0,1713.0,54,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
28.0,0.0,1883.0,0.0,1.0,4560.0,54,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
31.0,0.0,2461.0,0.0,51.0,2141.0,40,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
23.0,36.0,18.0,670.0,0.0,32.0,919,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
26.0,0.0,0.0,0.0,0.0,0.0,146,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
43.0,0.0,39.0,327.0,4643.0,85.0,146,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
28.0,1549.0,0.0,5.0,0.0,0.0,839,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
24.0,0.0,266.0,1455.0,59.0,0.0,734,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
27.0,110.0,0.0,638.0,0.0,0.0,920,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
13.0,2244.0,31.0,507.0,0.0,142.0,841,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
27.0,994.0,0.0,26.0,1.0,0.0,292,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
24.0,0.0,0.0,0.0,0.0,0.0,730,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
50.0,13.0,239.0,0.0,161.0,2355.0,55,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
27.0,0.0,0.0,0.0,0.0,0.0,55,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
26.0,1170.0,0.0,0.0,187.0,100.0,921,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
4.0,0.0,0.0,0.0,0.0,0.0,732,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
9.0,0.0,0.0,0.0,0.0,0.0,732,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
0.0,0.0,0.0,0.0,0.0,0.0,732,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
35.0,0.0,0.0,0.0,0.0,0.0,732,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
3.0,0.0,0.0,0.0,0.0,0.0,732,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
25.0,1956.0,0.0,161.0,239.0,28.0,151,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
